loan_amnt,term,int_rate,grade,emp_title,home_ownership,annual_inc,verification_status,dti,open_acc,revol_util,fico_range_high,loan_status,text
35000.0, 36 months,26.24,E,Software Engineer,MORTGAGE,144000.0,Verified,23.03,19.0,41.1,694.0,0,debt_consolidation - Debt consolidation
21000.0, 36 months,13.99,C,field echnician,MORTGAGE,70000.0,Verified,28.18,7.0,44.2,744.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,12.29,C,operations manager,RENT,75000.0,Source Verified,18.06,12.0,44.7,679.0,0,debt_consolidation - Debt consolidation
19000.0, 60 months,15.61,D,Superintendent,OWN,49000.0,Source Verified,14.84,6.0,74.2,664.0,0,debt_consolidation - Debt consolidation
14250.0, 36 months,15.61,D,Driver,OWN,41000.0,Source Verified,38.5,20.0,52.7,699.0,0,credit_card - Credit card refinancing
3500.0, 36 months,11.47,B,Clerical,RENT,49000.0,Verified,9.48,8.0,74.1,664.0,0,debt_consolidation - Debt consolidation
6400.0, 36 months,12.79,C,Mechanic 2,RENT,44000.0,Source Verified,22.28,10.0,27.1,704.0,0,other - Other
10750.0, 36 months,23.99,E,,MORTGAGE,45000.0,Verified,33.73,4.0,72.6,714.0,0,other - Other
2275.0, 36 months,17.86,D,Server,MORTGAGE,30000.0,Not Verified,19.68,17.0,28.8,699.0,0,credit_card - Credit card refinancing
12475.0, 60 months,22.99,F,LPN,MORTGAGE,30000.0,Verified,17.2,4.0,89.1,699.0,0,credit_card - Credit card refinancing
9075.0, 36 months,24.99,E,Payroll Admin,MORTGAGE,54000.0,Source Verified,24.92,18.0,48.4,669.0,0,credit_card - Credit card refinancing
5325.0, 36 months,16.55,D,Main Bank Cashier,MORTGAGE,24691.2,Source Verified,22.27,5.0,51.8,704.0,0,debt_consolidation - Debt consolidation
13375.0, 36 months,18.25,E,COMPLIANCE & SAFETY MANAGER,MORTGAGE,39000.0,Verified,25.82,6.0,66.7,664.0,0,debt_consolidation - Debt consolidation
8000.0, 36 months,7.89,A,Manager,MORTGAGE,65000.0,Verified,18.35,28.0,15.9,709.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,17.27,D,,RENT,33000.0,Verified,28.15,11.0,60.2,674.0,0,moving - Unknown
15000.0, 60 months,12.79,C,Pastor,RENT,54000.0,Not Verified,18.2,18.0,18.5,754.0,0,debt_consolidation - Debt consolidation
3000.0, 36 months,8.39,B,Project Manager,RENT,78000.0,Source Verified,15.42,13.0,54.3,694.0,0,other - Other
27275.0, 36 months,28.18,G,Solutions Specialist,RENT,62000.0,Verified,29.44,9.0,71.3,694.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,12.29,C,general manager,MORTGAGE,80000.0,Source Verified,14.17,14.0,17.8,694.0,0,home_improvement - Home improvement
10000.0, 36 months,8.19,A,Ticket writer ,MORTGAGE,55000.0,Not Verified,11.65,10.0,41.3,694.0,0,credit_card - Credit card refinancing
8000.0, 36 months,12.74,C,Service tech ,RENT,60000.0,Source Verified,25.48,18.0,12.6,764.0,0,debt_consolidation - Debt consolidation
14400.0, 60 months,13.33,C,overnight maintenance,RENT,40000.0,Source Verified,28.23,11.0,83.8,674.0,0,debt_consolidation - Debt consolidation
12000.0, 60 months,13.18,C,,MORTGAGE,85000.0,Source Verified,16.55,15.0,67.6,679.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,10.99,B,Driver,MORTGAGE,57200.0,Not Verified,8.58,4.0,82.4,719.0,0,credit_card - Credit card refinancing
5000.0, 36 months,16.29,D,Tutor,RENT,18000.0,Verified,8.6,6.0,72.9,674.0,0,credit_card - Credit card refinancing
2000.0, 36 months,11.99,C,SPECIALIST,RENT,145000.0,Not Verified,11.05,13.0,69.9,674.0,0,home_improvement - Home improvement
15000.0, 36 months,12.29,C,Accounts Payable,RENT,40000.0,Source Verified,12.33,11.0,29.0,699.0,0,debt_consolidation - Debt consolidation
7200.0, 36 months,12.69,C,,MORTGAGE,23403.0,Verified,17.9,5.0,13.2,699.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,12.29,C,,MORTGAGE,95000.0,Verified,23.6,21.0,38.6,684.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,14.31,C,class A driver,RENT,80000.0,Source Verified,22.95,13.0,59.1,699.0,0,vacation - Vacation
20000.0, 60 months,25.29,E,Client Associate,RENT,80000.0,Source Verified,11.99,31.0,13.9,714.0,0,debt_consolidation - Unknown
20000.0, 60 months,15.31,C,Product Supervisor,RENT,55000.0,Verified,20.4,4.0,0.0,804.0,0,other - Other
16000.0, 60 months,15.61,D,Salesman,RENT,35000.0,Source Verified,24.52,7.0,84.0,684.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,9.17,B,V.P. Marketing,MORTGAGE,106000.0,Verified,39.49,17.0,66.8,709.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,15.31,C,Coating Manager,OWN,91535.83,Not Verified,10.95,9.0,71.0,664.0,0,credit_card - Credit card refinancing
29325.0, 36 months,24.49,E,driver,MORTGAGE,80000.0,Verified,30.27,23.0,66.8,684.0,0,credit_card - Credit card refinancing
9000.0, 36 months,11.39,B,,MORTGAGE,53000.0,Not Verified,14.88,7.0,56.2,669.0,0,home_improvement - Home improvement
20000.0, 36 months,11.49,B,Handyman,OWN,60000.0,Source Verified,13.0,10.0,53.0,679.0,0,major_purchase - Major purchase
15000.0, 36 months,14.46,C,Server,RENT,42000.0,Not Verified,12.29,7.0,43.3,699.0,0,debt_consolidation - Debt consolidation
21000.0, 60 months,11.49,B,Cytogenetic technologist,MORTGAGE,124000.0,Verified,10.84,13.0,37.1,734.0,0,debt_consolidation - Debt consolidation
21650.0, 60 months,15.61,D,TEAM LEAD ,MORTGAGE,45115.0,Source Verified,36.42,10.0,39.1,684.0,0,credit_card - Credit card refinancing
4000.0, 36 months,10.75,B,pres,RENT,50000.0,Verified,27.75,13.0,19.0,674.0,0,vacation - Vacation
23500.0, 60 months,9.99,B,Corrections Sergeant,MORTGAGE,96000.0,Verified,17.9,19.0,32.2,739.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,13.33,C,master technician,RENT,60000.0,Source Verified,13.86,7.0,81.7,664.0,0,debt_consolidation - Debt consolidation
16000.0, 60 months,8.59,A,Manager,OWN,96350.0,Source Verified,29.29,24.0,86.0,704.0,0,credit_card - Credit card refinancing
2500.0, 36 months,11.49,B,,MORTGAGE,45000.0,Verified,25.36,4.0,67.7,689.0,0,other - Other
35000.0, 60 months,24.99,F,Management Analyst,MORTGAGE,93000.0,Verified,19.99,22.0,65.5,664.0,0,home_improvement - Home improvement
24000.0, 60 months,16.59,D,Deputy Sherrif,RENT,70000.0,Verified,10.68,9.0,33.6,694.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,11.99,C,President,MORTGAGE,150000.0,Not Verified,0.25,5.0,0.0,684.0,0,other - Other
12000.0, 36 months,7.89,A,Accounts Receivable,RENT,40000.0,Source Verified,14.16,8.0,50.6,689.0,0,credit_card - Credit card refinancing
24000.0, 60 months,9.17,B,President,MORTGAGE,80000.0,Not Verified,18.75,17.0,31.3,749.0,0,debt_consolidation - Debt consolidation
28500.0, 60 months,22.39,E,BMEU Clerk,MORTGAGE,57000.0,Source Verified,6.84,5.0,59.9,714.0,0,debt_consolidation - Unknown
15000.0, 36 months,12.99,C,Manager,RENT,40000.0,Source Verified,18.25,6.0,76.4,689.0,0,credit_card - Credit card refinancing
12000.0, 36 months,16.55,D,Registered Nurse ,RENT,55000.0,Not Verified,13.31,23.0,64.9,669.0,0,debt_consolidation - Debt consolidation
12000.0, 60 months,12.99,C,Mechanical Service Operator,MORTGAGE,45000.0,Not Verified,33.42,15.0,27.3,679.0,0,credit_card - Credit card refinancing
21000.0, 60 months,13.33,C,Owner,MORTGAGE,55000.0,Source Verified,2.4,9.0,3.8,674.0,0,home_improvement - Home improvement
6000.0, 36 months,10.99,B,Social Media Coordinator ,RENT,38000.0,Verified,6.89,7.0,79.3,669.0,0,debt_consolidation - Debt consolidation
29025.0, 36 months,18.55,E,Production manager,OWN,98020.0,Verified,12.99,13.0,65.0,679.0,0,debt_consolidation - Debt consolidation
24000.0, 60 months,22.45,E,Transportation supervisor,RENT,60000.0,Source Verified,32.06,18.0,40.4,684.0,0,debt_consolidation - Debt consolidation
14400.0, 36 months,15.61,D,manager,RENT,50000.0,Source Verified,19.2,9.0,43.0,669.0,0,debt_consolidation - Debt consolidation
15000.0, 36 months,10.75,B,Teacher,OWN,43000.0,Not Verified,14.2,19.0,38.7,684.0,0,debt_consolidation - Unknown
24000.0, 36 months,14.65,C,RN,RENT,75000.0,Verified,23.25,18.0,68.0,694.0,0,debt_consolidation - Debt consolidation
20000.0, 60 months,9.99,B,Field Technician II,MORTGAGE,70000.0,Verified,11.79,13.0,30.0,709.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,10.99,B,Dealer support,OWN,43500.0,Source Verified,7.56,9.0,49.2,664.0,0,debt_consolidation - Debt consolidation
28000.0, 60 months,13.67,C,Agent,MORTGAGE,107000.0,Not Verified,13.82,18.0,37.9,714.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,12.99,C,Technician/Sales,RENT,78000.0,Source Verified,31.72,12.0,76.1,674.0,0,credit_card - Credit card refinancing
26000.0, 36 months,10.99,B,Traffic Management Specialist,RENT,70000.0,Source Verified,17.23,6.0,63.8,664.0,0,debt_consolidation - Debt consolidation
20000.0, 36 months,9.17,B,Administrator ,RENT,110000.0,Source Verified,30.9,14.0,50.1,679.0,0,major_purchase - Major purchase
5450.0, 36 months,9.16,B,,OWN,15892.0,Not Verified,33.67,18.0,14.1,754.0,0,debt_consolidation - Debt consolidation
2000.0, 36 months,14.46,C,State Tech,RENT,50000.0,Verified,30.89,20.0,45.6,669.0,0,debt_consolidation - Unknown
12000.0, 36 months,6.89,A,,MORTGAGE,60000.0,Verified,12.24,7.0,36.9,754.0,0,debt_consolidation - Debt consolidation
30000.0, 36 months,16.99,D,Engineer,RENT,150000.0,Verified,34.22,21.0,55.7,704.0,0,debt_consolidation - Debt consolidation
15000.0, 60 months,18.25,E,SWAP Coordinator,MORTGAGE,66000.0,Source Verified,30.11,12.0,7.0,754.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,10.75,B,Bus Driver,RENT,30000.0,Not Verified,27.98,16.0,57.8,709.0,0,credit_card - Unknown
11200.0, 60 months,15.59,C,co-manager,RENT,55000.0,Verified,21.19,10.0,96.5,699.0,0,debt_consolidation - Debt consolidation
9000.0, 36 months,11.53,B,,OWN,42172.0,Verified,13.18,7.0,44.6,684.0,0,credit_card - Credit card refinancing
24000.0, 36 months,8.39,B,Computer programmer,MORTGAGE,85000.0,Source Verified,6.06,6.0,95.5,679.0,0,debt_consolidation - Debt consolidation
25000.0, 60 months,15.99,C,Field Supervisor ,MORTGAGE,105000.0,Source Verified,17.66,7.0,65.7,699.0,0,debt_consolidation - Debt consolidation
24000.0, 36 months,13.33,C,President North America,OWN,700000.0,Verified,13.6,15.0,72.9,689.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,19.48,E,IT Project Manager ,MORTGAGE,111000.0,Verified,21.68,12.0,100.0,664.0,0,credit_card - Credit card refinancing
30000.0, 60 months,16.55,D,business devopment & operations manager,MORTGAGE,95000.0,Verified,19.91,8.0,81.4,674.0,0,debt_consolidation - Debt consolidation
5000.0, 36 months,11.47,B,Operating engineer,RENT,65000.0,Source Verified,25.17,11.0,28.5,714.0,0,vacation - Vacation
16000.0, 36 months,8.39,B,Assembler-Tech,MORTGAGE,62000.0,Not Verified,14.67,10.0,36.9,714.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,9.99,B,MANAGER,MORTGAGE,85000.0,Source Verified,23.44,26.0,13.8,774.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,12.99,C,,MORTGAGE,29000.0,Verified,16.1,7.0,56.7,694.0,0,credit_card - Credit card refinancing
10500.0, 36 months,14.85,C,,RENT,66743.0,Verified,21.42,15.0,59.0,684.0,0,debt_consolidation - Debt consolidation
17975.0, 36 months,23.13,F,Account Manager,RENT,60000.0,Verified,31.02,7.0,74.5,664.0,0,debt_consolidation - Debt consolidation
21625.0, 60 months,20.99,E,Water plant operator,MORTGAGE,54000.0,Source Verified,21.31,10.0,79.8,674.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,13.49,C,Material handler 1,MORTGAGE,34000.0,Source Verified,30.11,9.0,38.2,664.0,0,debt_consolidation - Debt consolidation
2400.0, 36 months,12.29,C,Project Manager,RENT,72800.0,Source Verified,24.2,8.0,64.2,679.0,0,debt_consolidation - Debt consolidation
35000.0, 36 months,18.99,D,Supervisor,RENT,89000.0,Source Verified,16.92,32.0,44.0,669.0,0,credit_card - Credit card refinancing
2650.0, 36 months,13.49,C,Resident Counselor,RENT,26665.0,Source Verified,13.95,9.0,44.6,694.0,0,medical - Medical expenses
20000.0, 60 months,13.67,C,Department Coordinator,MORTGAGE,46800.0,Verified,22.87,11.0,57.4,664.0,0,credit_card - Credit card refinancing
4500.0, 36 months,28.14,G,Security Guard,RENT,30272.0,Source Verified,47.26,12.0,68.2,679.0,0,moving - Moving and relocation
14000.0, 60 months,9.17,B,Teacher,MORTGAGE,55000.0,Source Verified,17.28,37.0,37.4,714.0,0,debt_consolidation - Debt consolidation
7075.0, 36 months,14.65,C,accounting clerk,MORTGAGE,23000.0,Not Verified,33.17,14.0,24.6,714.0,0,debt_consolidation - Debt consolidation
4300.0, 36 months,15.59,D,carpenter,MORTGAGE,40000.0,Source Verified,4.86,4.0,29.5,664.0,0,major_purchase - Major purchase
22400.0, 60 months,16.55,D,,OWN,73000.0,Not Verified,18.65,7.0,50.7,684.0,0,debt_consolidation - Debt consolidation
19500.0, 60 months,13.49,C,Office Manager,OWN,55000.0,Not Verified,21.65,19.0,22.3,744.0,0,debt_consolidation - Debt consolidation
35000.0, 60 months,29.49,F,Acct Director,RENT,100000.0,Verified,9.61,12.0,61.6,669.0,0,credit_card - Credit card refinancing
10000.0, 36 months,13.67,C,Teller,MORTGAGE,25000.0,Source Verified,15.7,7.0,48.0,709.0,0,debt_consolidation - Debt consolidation
3000.0, 36 months,10.78,B,IT Systems Administrator,MORTGAGE,80000.0,Not Verified,14.78,6.0,81.2,714.0,0,major_purchase - Major purchase
25000.0, 60 months,17.86,D,Inventory Supervisor,RENT,50000.0,Source Verified,38.96,12.0,78.5,694.0,0,debt_consolidation - Debt consolidation
29325.0, 60 months,27.49,F,Branch Manager,RENT,105000.0,Verified,18.16,15.0,76.8,674.0,0,debt_consolidation - Debt consolidation
4175.0, 36 months,18.25,E,Executive Assistant,RENT,44600.0,Not Verified,16.33,6.0,59.0,674.0,0,debt_consolidation - Debt consolidation
16000.0, 36 months,14.65,C,driver,OWN,43000.0,Verified,33.52,9.0,22.5,684.0,0,credit_card - Credit card refinancing
2000.0, 36 months,13.99,C,Technician ,RENT,30240.0,Source Verified,28.17,9.0,54.0,669.0,0,car - Car financing
13300.0, 36 months,16.99,D,teacher,RENT,55000.0,Source Verified,14.01,11.0,53.1,664.0,0,credit_card - Credit card refinancing
5525.0, 36 months,23.99,E,AP,MORTGAGE,53400.0,Verified,31.93,14.0,71.2,664.0,0,credit_card - Credit card refinancing
20000.0, 60 months,19.52,E,Director,MORTGAGE,123990.16,Source Verified,12.4,12.0,76.6,684.0,0,debt_consolidation - Debt consolidation
1800.0, 36 months,10.99,B,stock clerk,RENT,30000.0,Source Verified,23.64,9.0,38.8,674.0,0,credit_card - Credit card refinancing
12225.0, 60 months,28.34,G,phlebotomy tech,OWN,34000.0,Verified,9.11,8.0,63.5,679.0,0,debt_consolidation - Debt consolidation
9250.0, 36 months,13.99,C,construction,RENT,35000.0,Source Verified,24.14,14.0,35.8,674.0,0,credit_card - Credit card refinancing
28000.0, 60 months,26.24,E,Business Systems Analyst,MORTGAGE,104164.0,Source Verified,15.6,14.0,68.0,669.0,0,debt_consolidation - Debt consolidation
15275.0, 60 months,25.57,F,Director of Community Engagement,RENT,48000.0,Source Verified,31.98,19.0,40.0,674.0,0,moving - Moving and relocation
34050.0, 60 months,25.88,F,Team leader,MORTGAGE,102000.0,Not Verified,32.8,13.0,61.1,694.0,0,debt_consolidation - Debt consolidation
6000.0, 36 months,10.49,B,owner/operator,RENT,62000.0,Source Verified,13.9,11.0,39.7,709.0,0,debt_consolidation - Debt consolidation
12000.0, 60 months,16.55,D,sales,RENT,37500.0,Verified,24.38,8.0,65.1,674.0,0,debt_consolidation - Debt consolidation
10650.0, 60 months,19.19,E,Materials Clerk,RENT,70000.0,Source Verified,19.63,24.0,15.0,689.0,0,debt_consolidation - Debt consolidation
17200.0, 36 months,11.47,B,OFFICE MANAGER,RENT,35000.0,Source Verified,19.62,7.0,73.6,689.0,0,debt_consolidation - Debt consolidation
21025.0, 60 months,15.61,D,Financial Advisor,OWN,175000.0,Verified,17.23,28.0,55.7,704.0,0,other - Other
15000.0, 36 months,7.26,A,Principal,RENT,70000.0,Source Verified,23.4,10.0,44.9,704.0,0,debt_consolidation - Debt consolidation
4000.0, 36 months,12.99,C,Mechanic ,RENT,13000.0,Source Verified,15.24,5.0,38.9,689.0,0,debt_consolidation - Unknown
28000.0, 36 months,10.99,B,Senior Project Manager,MORTGAGE,98353.0,Source Verified,25.61,18.0,65.7,699.0,0,debt_consolidation - Debt consolidation
30000.0, 60 months,24.24,F,Financial Advisor,OWN,80000.0,Source Verified,12.39,24.0,26.5,694.0,0,debt_consolidation - Debt consolidation
5775.0, 36 months,19.99,E,MANAGER,MORTGAGE,54000.0,Verified,5.8,9.0,0.5,664.0,0,major_purchase - Major purchase
8400.0, 36 months,12.59,C,dispatcher,MORTGAGE,49000.0,Source Verified,16.39,14.0,42.5,674.0,0,debt_consolidation - Debt consolidation
18200.0, 36 months,13.33,C,Field Supervisor,RENT,62000.0,Source Verified,20.15,11.0,59.5,674.0,0,debt_consolidation - Debt consolidation
22400.0, 36 months,10.99,B,Director of Nursing,MORTGAGE,85000.0,Verified,12.38,21.0,34.4,669.0,0,debt_consolidation - Debt consolidation
11225.0, 36 months,17.99,D,Custodian,RENT,35000.0,Verified,23.3,11.0,39.3,679.0,0,debt_consolidation - Debt consolidation
29000.0, 36 months,16.29,D,Construction Manager,MORTGAGE,150000.0,Verified,31.39,14.0,18.2,779.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,23.99,F,Sales,RENT,35000.0,Verified,8.3,6.0,60.2,674.0,0,debt_consolidation - Debt consolidation
13475.0, 36 months,15.61,D,Vice President Tax Control,RENT,142000.0,Verified,4.5,7.0,43.9,664.0,0,debt_consolidation - Debt consolidation
17525.0, 36 months,12.99,C,GM,MORTGAGE,450000.0,Source Verified,6.41,22.0,8.1,694.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,10.99,B,mechanic,OWN,40000.0,Source Verified,13.29,11.0,39.4,664.0,0,debt_consolidation - Debt consolidation
2000.0, 36 months,16.55,D,Management Program Assistant,OWN,66000.0,Verified,30.64,23.0,37.7,679.0,0,vacation - Vacation
7500.0, 36 months,11.53,B,Certified Nursing assistant,RENT,40000.0,Verified,9.3,16.0,29.0,669.0,0,credit_card - Credit card refinancing
16000.0, 36 months,11.99,B,Business Mgr.,RENT,65000.0,Verified,7.42,8.0,33.2,709.0,0,debt_consolidation - Debt consolidation
18000.0, 60 months,12.29,C,plant operator,MORTGAGE,52000.0,Not Verified,9.39,11.0,58.1,674.0,0,debt_consolidation - Debt consolidation
10000.0, 60 months,13.99,C,Senior Manager - Reail Fuel Pricing,MORTGAGE,200000.0,Verified,23.8,30.0,32.7,739.0,0,other - Other
14000.0, 60 months,24.99,F,Chief Engineer,MORTGAGE,52000.0,Verified,41.63,15.0,44.2,679.0,0,other - Other
30000.0, 60 months,14.99,C,Superintendent,MORTGAGE,125000.0,Verified,23.88,14.0,85.0,669.0,0,credit_card - Credit card refinancing
5000.0, 36 months,16.29,D,Operator,RENT,40000.0,Verified,37.95,15.0,66.0,664.0,0,debt_consolidation - Unknown
7200.0, 36 months,12.05,C,Lead Cook,OWN,46446.0,Source Verified,32.39,11.0,59.8,664.0,0,credit_card - Credit card refinancing
15000.0, 60 months,13.99,C,Account changes Rep,OWN,35000.0,Not Verified,15.95,14.0,94.7,679.0,0,credit_card - Credit card refinancing
19200.0, 60 months,12.69,C,Chief Development Officer,MORTGAGE,125000.0,Verified,22.47,20.0,53.5,699.0,0,debt_consolidation - Debt consolidation
10000.0, 36 months,11.44,B,,MORTGAGE,42000.0,Source Verified,13.71,9.0,50.5,709.0,0,debt_consolidation - Debt consolidation
7350.0, 36 months,10.49,B,Medical assistant,RENT,33000.0,Source Verified,15.24,15.0,61.6,674.0,0,credit_card - Credit card refinancing
35000.0, 60 months,11.49,B,District Sales Manager,MORTGAGE,115000.0,Source Verified,10.13,13.0,63.0,704.0,0,credit_card - Credit card refinancing
18225.0, 36 months,23.99,E,Program Manager,RENT,73000.0,Not Verified,19.91,6.0,91.6,709.0,0,debt_consolidation - Debt consolidation
12300.0, 36 months,9.75,B,Pro sales,RENT,78000.0,Source Verified,20.55,12.0,56.2,714.0,0,debt_consolidation - Debt consolidation
3000.0, 36 months,11.39,B,delivery and customer service,OWN,20000.0,Source Verified,17.11,19.0,50.9,664.0,0,home_improvement - Home improvement
19875.0, 36 months,14.46,C,,MORTGAGE,64000.0,Verified,24.71,13.0,65.4,724.0,0,debt_consolidation - Debt consolidation
7000.0, 36 months,15.31,C,payoff specialist ,RENT,50000.0,Source Verified,4.25,2.0,78.5,674.0,0,debt_consolidation - Unknown
8000.0, 36 months,12.74,C,Accounts Payable,RENT,37500.0,Source Verified,19.34,6.0,68.1,679.0,0,debt_consolidation - Debt consolidation
